943;
1682;
21201;
1,64
312,641
239,478
142,181
69,174
121,509
7,196
318,257
256,939
97,482
174,160
7,44
196,67
232,175
320,177
151,969
234,705
270,466
305,923
173,286
213,12
36,883
131,100
308,298
14,709
305,529
137,546
249,11
7,559
115,127
59,433
217,22
178,73
13,848
314,692
292,195
16,191
301,174
99,410
270,781
189,1
131,750
296,48
234,134
53,174
123,135
236,286
201,313
174,471
90,529
59,12
310,845
25,615
272,127
104,269
97,50
14,530
28,98
298,8
77,238
291,226
113,326
313,191
214,151
7,28
287,249
117,50
99,168
34,242
173,323
208,88
295,483
43,64
89,197
315,305
7,153
130,366
151,490
291,466
97,115
123,192
47,340
222,135
287,11
128,736
249,124
145,183
311,28
48,174
151,429
287,56
93,15
84,528
13,570
54,268
56,215
38,465
7,420
61,328
303,182
145,13
50,253
7,188
90,631
13,685
145,50
213,48
151,162
187,116
59,287
297,286
235,419
43,284
286,689
69,12
311,366
114,175
90,526
151,480
288,127
119,213
95,174
44,530
251,144
292,276
311,568
288,196
271,211
16,144
90,603
307,173
124,11
7,133
256,692
307,258
28,7
236,729
7,93
154,175
94,157
286,151
7,174
237,528
117,405
248,127
221,268
301,496
79,246
222,172
125,173
128,143
236,506
197,176
277,273
59,702
276,11
230,210
165,258
195,181
7,193
256,280
84,529
267,114
16,504
1,228
43,26
130,200
307,71
147,339
311,229
296,286
217,82
249,79
21,298
215,151
56,230
144,313
312,480
303,179
25,478
13,915
271,22
178,121
76,135
318,648
90,618
44,174
217,195
301,172
46,690
305,209
145,172
119,313
270,306
6,211
85,517
235,511
295,727
56,194
270,327
130,410
189,462
150,246
7,614
130,993
166,322
253,183
322,197
7,647
170,245
294,288
151,522
318,204
279,163
121,86
1,114
119,716
59,238
232,705
22,173
122,715
145,315
119,1101
94,45
291,741
137,55
174,699
296,272
296,510
237,100
271,50
227,293
233,357
264,475
78,1160
127,380
130,568
330,136
109,195
280,1028
143,331
276,429
179,258
268,205
64,187
75,1017
244,238
210,135
320,68
64,515
322,32
200,227
87,135
286,83
96,91
330,235
89,732
38,216
1,221
222,69
43,114
213,144
254,50
58,272
86,258
7,621
10,655
274,25
295,173
286,1039
42,48
145,250
38,1030
194,520
148,172
269,961
290,71
65,676
210,631
50,475
186,925
184,1137
185,127
293,484
269,640
292,183
152,272
7,22
24,427
144,747
133,258
221,172
136,276
286,341
151,529
264,401
144,64
130,56
158,483
177,89
319,879
42,102
293,705
75,496
52,1009
65,97
221,250
221,318
128,283
224,22
318,610
59,13
326,50
73,12
328,519
323,127
239,612
87,70
239,317
269,922
239,183
261,339
48,308
22,186
90,489
98,517
22,96
94,180
200,265
292,10
214,179
305,216
58,45
167,1306
257,59
271,191
152,716
232,638
57,744
235,275
145,182
291,460
292,176
59,47
213,50
195,100
42,210
130,172
292,488
76,276
214,1065
8,182
264,1069
7,162
138,483
293,654
162,1047
267,654
91,423
301,384
332,693
16,443
43,498
230,196
1,60
287,1016
119,154
126,878
60,474
296,427
207,1242
130,550
1,177
148,1149
263,523
230,402
152,132
292,100
14,56
126,884
9,691
137,195
334,603
152,97
184,498
325,430
216,12
257,276
200,229
249,22
244,743
59,132
327,192
285,288
271,172
286,269
60,178
200,191
293,157
303,1007
76,1129
256,291
276,318
13,180
59,318
25,174
157,150
115,234
59,381
56,174
7,526
313,488
326,496
223,237
67,240
314,1139
264,659
118,174
256,278
118,433
296,83
315,531
210,134
324,748
43,15
286,1265
197,449
39,352
197,510
132,922
271,180
270,387
130,204
332,228
313,205
38,384
6,475
331,47
38,423
1,174
215,1039
10,124
320,210
311,205
295,405
313,180
109,230
119,697
239,98
322,50
168,1197
286,465
291,53
178,427
307,313
184,132
244,237
291,168
151,169
292,525
42,845
1,82
94,185
128,83
267,50
332,229
179,316
270,70
339,132
321,615
136,14
244,509
73,127
311,99
116,187
295,966
59,559
90,486
14,792
7,633
151,228
297,223
13,509
186,322
269,340
296,961
279,363
43,382
70,423
83,265
332,284
60,183
263,272
303,203
305,169
303,262
279,1413
332,232
148,529
276,56
58,475
37,56
314,924
67,405
216,298
130,71
130,50
125,22
69,56
325,179
286,272
46,333
90,213
276,176
324,471
87,1189
189,480
219,179
151,175
152,125
123,165
197,651
52,498
316,213
194,56
7,195
13,64
178,288
82,64
315,654
14,175
6,134
287,218
62,421
295,493
217,578
189,1021
269,131
270,1119
211,257
239,671
90,357
90,739
286,248
141,125
270,281
42,357
334,100
314,735
130,418
176,272
332,451
312,631
16,655
249,182
164,689
106,97
23,511
116,313
313,136
240,898
13,428
16,151
235,435
217,685
295,736
13,212
197,181
331,69
312,134
38,392
308,4
59,127
6,525
306,306
313,435
307,229
269,529
283,186
158,8
144,880
152,780
71,462
130,125
230,50
174,107
97,7
84,289
125,143
13,856
109,550
239,135
85,709
308,502
253,483
203,332
180,433
260,1105
138,100
252,9
59,421
1,235
301,95
151,357
90,966
297,86
293,647
73,474
223,216
144,523
180,121
63,301
179,895
176,305
42,204
328,523
250,200
50,1084
95,173
200,431
325,506
231,126
249,58
125,945
160,93
89,246
42,404
291,410
141,744
189,496
130,55
330,51
96,8
297,12
60,151
312,1203
87,209
58,1097
330,215
7,92
179,315
91,195
94,727
57,282
216,651
62,8
119,275
304,298
270,707
221,100
48,661
223,298
328,528
13,263
96,484
90,199
270,379
246,109
326,318
46,1062
117,176
148,214
59,724
240,301
312,557
297,515
106,165
145,552
89,936
339,856
214,208
234,519
45,127
344,306
189,1099
274,275
90,307
77,498
198,357
128,216
169,879
180,83
150,127
250,64
274,496
253,198
158,525
64,705
28,480
269,959
332,673
9,487
68,178
12,735
90,179
11,429
120,25
138,98
69,1017
44,228
160,1019
125,511
332,1188
90,132
16,657
94,214
295,624
152,866
119,235
184,275
21,56
26,100
297,97
225,136
62,89
213,79
220,288
1,6
239,923
194,523
10,22
90,30
6,523
296,1073
296,96
206,288
76,100
85,203
77,431
151,478
83,125
12,471
16,22
280,11
180,213
343,135
24,662
187,427
13,315
332,98
347,22
90,855
122,708
122,212
314,29
118,176
242,934
69,1134
77,153
233,958
286,419
256,195
14,100
158,100
59,14
31,705
297,475
242,1152
308,511
236,170
145,203
96,645
317,350
118,156
79,124
269,664
54,276
114,1104
18,699
134,748
322,479
334,481
90,241
267,484
233,48
148,596
244,101
303,654
151,486
177,182
138,238
157,127
168,1016
303,129
60,28
12,143
303,181
298,498
151,274
43,216
189,632
239,198
72,64
316,549
48,187
94,153
128,64
213,715
53,100
123,285
7,485
7,511
13,302
14,519
164,313
55,144
7,654
21,219
313,482
152,167
144,50
65,427
151,709
242,305
97,28
188,7
13,208
342,288
311,204
141,472
151,213
96,64
141,535
278,525
16,447
343,82
303,202
87,523
150,475
169,603
58,850
291,455
178,275
296,292
334,223
109,665
1,96
89,127
239,1245
222,96
311,469
223,69
94,203
312,639
14,151
148,71
293,172
12,97
38,99
198,188
12,204
241,750
72,45
128,427
5,436
309,326
280,316
292,657
279,1500
200,218
150,268
28,100
174,117
230,125
103,126
234,1463
267,187
158,228
188,628
321,483
322,192
91,331
244,179
16,230
3,328
49,168
344,119
72,12
320,173
94,644
340,1
49,56
210,404
63,250
180,631
345,48
191,313
14,408
169,172
90,313
73,479
59,100
343,655
297,98
145,174
234,8
233,174
7,168
90,435
315,223
240,288
311,378
59,208
318,197
333,66
174,255
314,623
237,1192
7,285
151,224
96,100
354,242
79,269
152,220
270,596
296,1142
16,228
276,22
255,249
178,210
311,82
117,421
339,475
5,42
214,285
264,516
117,168
162,50
287,39
157,273
10,656
89,117
28,174
297,56
188,173
258,313
187,792
189,652
239,479
326,732
279,408
345,151
303,9
296,654
318,194
286,683
339,198
23,421
38,720
13,814
318,315
200,121
7,89
183,483
84,265
311,178
314,591
1,258
130,357
267,464
276,853
59,126
48,654
303,318
1,81
9,286
260,1025
124,166
313,132
282,258
64,56
201,276
325,177
130,158
239,530
7,530
334,59
18,14
164,125
251,50
59,134
99,258
295,153
288,202
343,275
90,272
303,194
6,481
90,269
159,451
312,675
214,7
180,421
119,272
54,327
340,405
197,187
343,20
270,441
236,735
46,127
343,12
31,504
91,265
130,3
83,22
152,255
233,57
131,313
152,1028
314,268
354,694
294,250
292,151
7,423
200,357
235,474
326,526
7,156
347,79
13,502
251,132
109,742
97,655
303,234
295,1459
127,300
314,204
79,286
315,302
59,48
292,429
130,183
312,57
112,306
325,474
144,22
119,658
18,515
244,208
332,148
272,474
121,9
115,530
307,527
189,173
271,200
328,188
149,269
18,286
169,181
164,245
323,744
264,558
342,132
118,547
348,928
339,12
201,447
351,879
118,185
241,880
292,919
244,1098
311,174
345,285
213,151
75,475
14,7
332,1016
79,813
10,200
322,185
298,496
293,134
285,538
362,333
321,1194
236,185
58,156
13,161
65,197
42,99
233,98
354,86
7,226
119,87
356,313
363,1495
117,751
90,494
127,243
218,516
60,498
328,132
10,223
332,258
323,22
365,301
236,223
38,389
311,526
350,174
307,169
330,596
343,474
64,173
270,741
264,208
58,246
164,148
116,180
233,644
71,475
311,708
258,310
123,485
43,300
90,185
12,132
189,216
315,55
270,155
310,304
89,813
151,223
312,234
177,175
297,50
330,465
288,900
295,1221
128,378
282,302
87,385
344,175
312,481
130,1047
357,222
308,192
314,672
177,179
125,204
117,12
301,651
290,158
233,212
345,173
123,127
298,237
52,657
330,8
280,53
96,170
18,12
178,58
334,302
286,11
130,672
114,183
13,137
332,82
6,479
91,689
295,1401
343,423
268,114
197,195
264,56
210,447
54,333
21,234
264,792
307,463
22,403
43,318
347,144
295,25
276,272
333,739
264,559
268,483
174,312
187,659
7,208
371,97
145,665
200,143
89,387
287,156
99,11
200,82
13,517
6,487
85,124
214,56
330,44
6,131
130,22
75,271
328,265
347,168
328,510
290,423
12,157
151,114
294,603
58,425
305,357
16,96
1,175
173,294
65,318
345,251
77,179
346,33
263,69
53,199
312,498
270,173
312,132
322,179
55,89
24,477
137,261
305,638
44,168
137,50
109,117
85,199
95,471
303,79
43,316
138,514
153,64
184,699
348,288
62,173
326,185
72,435
249,431
235,705
12,15
314,42
89,151
373,694
325,484
345,216
87,88
185,197
130,150
109,176
174,332
236,15
38,393
56,219
214,236
314,143
189,657
154,182
148,473
264,219
154,50
342,1368
257,50
86,889
152,790
193,485
59,709
248,183
303,451
210,202
122,70
122,511
196,663
152,966
111,269
12,191
167,1126
6,136
340,1133
244,764
256,161
90,178
299,127
221,129
254,174
105,258
372,159
259,12
90,604
57,173
239,493
339,32
283,42
264,709
367,250
87,208
332,655
236,419
269,902
33,313
330,204
233,492
213,135
325,135
13,530
303,96
12,196
94,64
373,724
267,7
236,51
44,9
341,880
332,300
180,111
199,242
46,313
287,346
14,498
363,189
14,181
44,209
38,225
18,276
91,82
130,625
214,327
363,1007
87,79
13,48
344,663
94,50
89,707
288,340
303,153
233,69
87,684
330,50
273,902
95,14
154,480
204,292
255,763
344,568
119,111
58,813
76,474
137,222
95,83
270,156
151,428
130,333
332,288
189,143
43,847
90,478
45,276
6,135
69,48
372,219
213,204
7,8
314,138
295,154
144,194
276,234
15,754
324,298
232,315
128,588
339,693
251,183
251,237
180,216
233,269
297,238
256,12
366,853
270,286
233,97
67,1093
234,604
174,196
137,172
128,300
253,127
247,111
92,313
256,385
330,181
346,133
347,435
118,511
339,589
14,509
269,177
370,265
108,275
363,55
180,56
18,136
270,222
323,203
144,33
226,169
312,357
69,1143
210,200
251,520
279,175
315,156
291,56
189,484
221,721
71,56
303,91
10,135
352,182
298,502
189,505
16,183
123,511
5,153
232,276
270,241
151,505
374,129
215,183
128,173
378,52
270,800
373,154
24,275
243,221
200,578
13,467
189,483
189,96
269,213
307,154
43,648
72,520
252,268
214,512
313,135
7,203
184,588
232,81
42,88
158,182
288,13
94,646
201,324
329,124
332,354
327,188
280,117
249,169
344,315
347,69
318,509
99,56
343,211
57,248
94,428
42,28
343,792
100,316
145,346
94,657
178,520
237,183
148,357
109,520
174,655
87,568
201,340
69,151
1,108
253,173
296,98
130,210
263,1473
59,1065
145,44
38,1014
186,71
200,173
18,792
328,100
267,1073
10,498
90,423
159,245
365,813
381,582
333,316
279,24
127,748
38,71
248,198
381,50
103,527
268,153
88,881
11,268
249,68
177,276
332,181
239,654
276,432
330,603
182,172
312,603
320,431
1,12
59,568
344,45
200,313
360,511
109,96
76,150
381,212
5,109
38,404
59,195
90,86
125,485
312,96
326,144
379,202
94,156
86,1175
22,435
301,182
279,114
10,191
279,207
10,496
130,134
318,127
348,147
243,582
85,514
176,100
226,14
151,735
188,98
118,23
119,385
184,124
60,489
378,289
279,173
16,164
139,303
337,230
1,14
287,591
314,255
267,250
344,190
125,64
54,147
213,514
31,493
10,519
269,506
148,169
385,1367
56,181
271,170
250,480
90,197
49,151
59,735
276,238
373,290
313,73
1,44
380,530
288,887
232,56
90,203
8,172
66,471
277,286
267,175
340,418
56,96
330,213
119,451
99,237
230,153
131,14
253,527
249,100
313,100
84,64
292,475
94,258
316,19
94,483
43,1
296,277
292,511
70,228
188,419
178,22
345,451
295,737
214,221
249,198
137,183
332,1218
347,85
291,174
244,191
342,175
159,678
286,309
77,174
109,252
244,1045
23,380
113,327
30,1007
291,567
356,689
16,69
210,73
311,136
115,466
207,187
90,177
213,735
8,511
247,50
34,299
177,403
137,235
298,651
6,484
347,288
378,191
90,707
28,228
151,1197
97,97
271,192
261,1025
95,204
372,635
13,514
374,125
332,97
339,478
152,162
222,7
360,14
151,489
68,50
9,6
113,976
295,215
347,300
168,25
330,275
360,134
387,56
260,326
90,611
263,318
232,96
342,191
259,180
328,483
296,485
292,484
265,742
373,241
303,183
200,174
36,882
270,218
150,50
295,498
366,448
118,436
310,257
303,67
345,221
385,221
174,66
342,56
330,485
385,524
264,153
10,703
58,275
87,96
119,742
339,673
115,511
22,176
286,738
13,887
366,672
310,14
270,295
263,134
388,313
90,100
11,9
354,175
60,493
246,1101
89,694
272,22
38,94
92,98
244,168
76,64
248,515
373,89
122,191
330,208
208,211
179,272
340,265
314,1220
222,125
351,313
356,272
297,143
288,300
381,191
56,56
379,520
172,183
16,418
299,216
174,1053
13,124
235,193
99,100
296,172
89,121
259,313
6,197
31,514
52,287
290,432
119,109
339,523
230,8
184,647
292,855
246,895
168,117
372,200
318,419
1,150
12,753
264,283
345,315
373,68
337,742
90,190
43,516
367,17
118,853
28,222
312,131
270,747
334,1010
330,97
233,568
79,325
330,58
267,177
25,189
158,62
201,325
24,178
178,257
328,661
267,24
107,340
312,482
328,183
125,73
71,923
312,269
168,257
291,179
237,479
295,1115
343,483
294,248
278,22
36,885
91,181
361,286
387,32
1,183
248,186
308,433
218,12
14,172
379,732
322,194
152,191
186,44
270,288
244,258
269,856
121,98
340,526
279,209
30,286
346,134
239,124
96,483
338,408
321,205
373,114
387,200
347,472
130,282
6,488
338,484
7,481
314,282
280,95
291,496
279,265
210,50
303,219
151,83
325,185
374,200
174,248
8,144
5,100
70,298
7,385
374,735
23,427
13,154
251,612
22,550
16,654
361,709
389,613
264,216
7,667
350,657
160,484
38,1
257,100
222,144
157,137
7,498
10,99
312,483
145,684
311,1093
167,133
95,660
257,531
180,156
213,97
152,699
299,462
174,28
271,318
372,183
392,178
118,184
1,208
250,92
189,275
122,175
188,79
276,340
186,117
364,1048
269,531
366,447
13,705
239,516
77,523
96,1
295,164
145,273
296,750
151,172
230,739
58,654
115,642
75,952
373,278
287,461
54,748
343,228
283,709
291,156
324,1094
42,418
312,489
323,467
197,89
164,331
250,71
52,531
178,98
200,208
387,1007
387,224
7,101
263,143
125,136
342,58
226,9
249,98
293,474
301,215
234,170
7,504
160,32
322,521
295,602
295,98
70,588
7,136
360,735
314,155
295,157
118,655
250,969
228,313
12,684
182,423
339,479
374,182
76,197
52,15
117,1016
344,195
219,132
342,189
374,880
283,659
13,100
121,137
59,45
164,300
213,357
43,210
125,498
256,2
332,218
283,238
379,8
235,523
72,423
267,433
328,22
347,239
293,480
342,657
343,191
216,7
139,127
312,584
130,94
16,99
75,100
59,823
1,242
253,117
285,313
263,205
164,118
7,435
65,239
292,654
394,67
291,48
313,203
225,172
292,173
221,272
385,474
339,175
85,211
131,286
204,1022
16,479
151,414
360,197
316,190
18,660
92,238
343,163
308,705
323,180
191,86
264,168
128,425
324,754
258,751
108,515
94,921
189,294
274,478
95,64
392,302
372,672
222,239
374,223
173,242
280,102
145,7
269,175
263,95
330,549
130,66
216,4
85,464
315,285
117,307
157,1
42,736
144,96
363,114
165,181
37,161
295,7
174,845
307,81
219,114
276,302
94,390
94,100
7,7
118,474
377,288
296,504
204,297
174,268
308,12
312,496
127,288
311,592
43,98
292,79
234,91
80,208
357,125
390,989
128,118
303,739
7,484
25,50
222,196
397,7
387,201
307,153
311,193
95,404
288,69
315,127
259,357
79,7
165,651
351,984
261,359
362,312
279,998
121,428
303,184
339,631
45,100
315,603
264,183
303,237
289,1016
333,88
115,32
130,742
54,741
315,100
296,923
48,511
382,474
90,14
270,1148
252,275
371,237
318,158
148,509
87,64
152,67
18,193
312,659
7,154
292,83
88,261
372,148
369,271
94,170
313,515
72,127
94,650
166,300
398,69
24,286
373,204
181,25
357,118
222,746
283,210
8,56
305,530
389,656
330,72
64,1141
130,496
269,276
357,326
248,11
330,47
87,566
69,150
119,199
18,169
148,116
292,56
197,750
308,177
332,928
60,492
73,89
393,763
159,220
185,28
154,640
38,118
6,483
276,168
62,318
292,423
18,170
244,196
303,792
37,22
222,9
69,100
268,474
233,276
25,169
296,56
107,269
13,501
354,285
347,82
312,275
7,185
318,162
225,418
312,8
128,14
67,7
16,603
87,97
58,64
316,283
15,458
145,327
251,172
267,475
7,562
373,210
387,844
249,479
280,1313
12,28
354,61
72,480
7,191
244,886
210,257
269,475
366,185
268,169
223,22
156,180
239,8
345,443
72,100
314,763
56,195
311,183
164,181
197,127
389,507
338,663
24,318
264,745
384,272
77,52
262,318
268,246
187,275
295,241
343,458
213,200
42,79
47,302
192,1405
339,23
224,662
312,170
2,316
4,294
269,171
269,527
293,64
331,305
49,657
109,183
126,243
334,7
6,238
7,589
37,597
393,12
13,317
314,64
381,652
180,694
7,501
213,628
353,286
62,176
378,302
128,136
307,511
198,654
239,558
251,249
315,269
343,919
310,251
385,1536
46,1024
367,665
308,498
264,210
329,272
326,443
256,226
344,12
77,89
214,12
354,382
244,217
175,483
394,568
291,715
48,195
314,288
305,134
321,497
299,285
131,302
344,9
280,538
83,663
383,474
313,501
249,634
59,118
270,217
227,7
174,14
298,71
279,654
292,234
381,216
274,83
239,1203
286,289
343,8
210,211
303,705
373,102
151,64
292,207
373,451
328,515
339,607
365,321
264,443
59,527
367,100
96,1232
312,604
387,168
174,293
43,153
48,132
184,137
38,82
368,17
209,50
337,135
342,32
383,321
286,404
194,12
204,45
233,313
399,924
109,172
18,423
177,100
59,640
394,174
208,435
379,176
368,320
94,234
270,275
406,48
125,194
361,185
296,124
290,22
392,165
257,1462
296,963
342,1128
222,12
354,904
59,506
103,50
13,624
148,507
392,23
18,485
18,64
318,485
115,475
99,12
18,99
287,248
117,628
389,378
233,1194
312,205
399,196
23,209
391,56
279,208
276,427
366,436
393,136
157,1302
115,89
232,461
117,56
37,195
354,149
192,302
379,480
379,98
186,939
235,197
38,252
174,276
354,213
130,33
345,660
48,172
174,949
370,209
188,392
308,466
237,513
392,179
65,48
239,701
7,404
313,69
343,654
347,291
138,519
174,197
374,216
7,630
10,435
130,286
295,318
117,886
405,210
64,215
274,319
354,736
188,632
220,286
239,1056
286,57
295,1028
342,100
58,61
269,1065
236,614
336,154
210,182
320,97
395,172
164,333
303,201
188,216
308,238
318,237
363,1019
279,117
1,91
405,692
301,96
296,204
288,64
90,964
387,461
72,96
258,873
379,522
148,7
312,593
16,318
81,282
402,480
256,188
274,713
389,492
392,319
313,134
389,100
160,24
58,228
83,117
160,693
311,15
405,186
360,251
243,511
118,218
97,79
330,692
52,845
314,237
379,417
12,402
312,705
249,55
315,238
195,651
91,174
345,724
158,82
16,161
398,423
130,176
330,200
175,215
200,183
269,238
372,547
130,174
292,144
130,443
222,204
185,86
215,432
6,59
130,226
345,100
7,205
213,180
230,276
112,312
315,12
279,940
295,1170
184,1398
16,300
395,315
173,292
326,655
130,393
130,99
387,693
117,195
276,127
398,50
336,1074
297,272
341,292
345,302
308,664
405,172
343,250
54,871
409,50
59,428
315,792
178,181
180,1131
383,663
16,76
214,23
239,650
144,1142
334,663
57,100
310,1022
279,391
151,121
391,26
185,285
121,57
213,603
141,295
286,881
174,124
6,124
406,156
7,131
224,1039
352,183
254,97
246,260
1,129
253,87
251,298
318,435
403,121
175,496
18,275
127,450
393,1446
16,182
115,12
391,180
7,121
406,318
54,411
376,269
334,525
373,378
316,1039
399,588
196,286
369,181
303,651
256,4
253,705
286,1286
303,42
406,605
13,472
332,22
374,237
306,116
276,214
372,327
151,227
343,199
293,603
385,285
152,286
331,59
354,124
308,175
295,655
153,56
189,510
7,659
136,100
64,746
374,770
212,197
416,125
16,31
270,471
312,52
232,318
242,361
267,474
332,5
303,172
343,778
151,659
301,1028
59,447
398,520
279,201
92,640
42,732
167,381
398,493
23,98
250,813
330,845
330,153
64,633
97,430
125,174
158,137
391,197
339,286
372,561
367,56
346,291
119,829
90,501
145,230
13,652
295,86
222,276
357,864
339,522
363,307
95,657
299,150
152,80
330,172
345,64
92,475
411,172
23,518
263,526
279,184
276,156
94,949
7,675
347,182
203,50
256,566
406,645
389,1203
339,496
43,191
406,463
374,87
344,191
166,323
387,182
216,421
227,93
376,275
269,512
249,42
159,1190
280,723
294,475
393,342
312,528
72,161
398,172
137,250
204,302
377,154
360,166
412,318
125,98
130,195
300,872
405,135
75,190
296,845
303,208
14,204
391,357
178,28
66,742
239,855
75,151
398,144
347,132
80,215
145,216
49,175
325,432
13,276
59,186
318,186
307,408
378,596
263,64
76,23
49,185
217,231
199,286
18,1
397,178
128,86
264,433
401,204
311,86
201,56
280,40
409,659
189,474
339,642
416,356
60,638
216,282
21,671
210,187
256,742
130,534
292,320
213,132
325,175
249,919
130,69
311,89
118,22
373,269
339,135
385,489
16,233
387,169
310,275
143,347
168,282
296,121
296,482
405,127
389,1298
336,1012
130,270
234,481
44,214
343,980
21,326
272,357
83,255
354,57
115,187
59,172
278,269
378,133
81,318
261,410
280,1168
130,298
85,127
239,603
390,100
345,132
272,483
312,543
406,501
5,89
323,172
385,56
385,48
151,164
117,117
264,42
226,98
145,69
383,603
8,183
130,975
416,272
374,1046
312,503
339,469
346,879
7,548
145,79
58,257
119,117
339,661
371,663
283,50
312,474
117,214
276,169
330,88
200,228
42,196
279,25
246,151
280,942
122,464
90,191
323,215
413,124
125,87
16,28
398,15
389,493
312,656
416,210
75,273
321,484
178,15
151,451
409,59
372,77
276,408
417,83
117,313
92,223
92,518
338,134
271,64
11,277
316,521
346,174
264,12
113,246
89,257
263,162
200,210
385,408
264,606
13,483
288,178
158,127
307,423
91,234
187,191
270,872
145,470
312,588
342,558
330,427
395,632
314,71
7,626
145,100
214,132
197,79
425,271
239,134
22,238
279,236
379,655
283,125
415,1524
164,748
325,835
13,423
42,172
210,276
312,513
101,237
311,523
137,117
379,211
45,1
18,224
276,91
168,222
292,659
306,269
112,316
174,162
87,491
322,313
239,508
160,475
413,297
125,275
244,151
405,575
87,186
18,126
21,100
335,347
94,61
13,482
342,517
327,234
278,173
27,100
416,277
406,701
90,131
318,15
253,64
287,28
56,432
42,194
42,496
264,1103
373,318
24,100
306,150
193,127
92,276
42,215
379,496
372,581
151,318
382,1229
248,854
312,190
385,480
7,190
383,86
16,174
249,686
206,895
30,531
308,89
358,132
405,451
383,137
422,919
239,432
23,238
250,1137
145,42
374,28
168,15
224,318
